20.0,1.018856153613111
20.02,1.0128984970485158
20.04,1.006940056663486
20.06,1.0009813084291976
20.08,0.9950217337743179
20.1,0.9890612170302003
20.12,0.983099513834666
20.14,0.9771364628002996
20.16,0.9711719105169457
20.18,0.9652057467492476
20.2,0.9592378968552724
20.22,0.9532683303313585
20.24,0.9472970627481224
20.26,0.94132415980199
20.28,0.935349740088683
20.3,0.9293739778770479
20.32,0.9233971053651907
20.34,0.9174194145965455
20.36,0.9114412589492933
20.38,0.9054630542181826
20.4,0.899485279271076
20.42,0.8935084762806794
20.44,0.8875332505289555
20.46,0.881560269786849
20.48,0.8755902632739595
20.5,0.8696240202059015
20.52,0.8636623879396913
20.54,0.8577062697301712
20.56,0.8517566221129594
20.58,0.8458144519317988
20.6,0.8398808130303955
20.62,0.8339568026308992
20.64,0.8280435574230592
20.66,0.8221422493897862
20.68,0.8162540813963365
20.7,0.8103802825716396
20.72,0.8045221035113428
20.74,0.798680811333023
20.76,0.7928576846146325
20.78,0.7870540082476661
20.8,0.7812710682367211
20.82,0.775510146477085
20.84,0.7697725155417432
20.86,0.7640594335087292
20.88,0.7583721388590783
20.9,0.7527118454747822
20.92,0.7470797377650913
20.94,0.7414769659482905
20.96,0.7359046415146805
20.98,0.7303638328949665
21.0,0.7248555613565727
21.02,0.7193807971486132
21.04,0.713940455914341
21.06,0.7085353953879109
21.08,0.7031664123902173
21.1,0.6978342401364529
21.12,0.6925395458658589
21.14,0.6872829288019551
21.16,0.6820649184493324
21.18,0.6768859732308995
21.2,0.6717464794673067
21.22,0.6666467506981367
21.24,0.6615870273423659
21.26,0.6565674766935907
21.28,0.6515881932435722
21.3,0.6466491993257947
21.32,0.6417504460689998
21.34,0.636891814649003
21.36,0.6320731178255867
21.38,0.6272941017498682
21.4,0.6225544480262718
21.42,0.6178537760121187
21.44,0.6131916453368536
21.46,0.6085675586220969
21.48,0.6039809643830135
21.5,0.5994312600909423
21.52,0.5949177953768352
21.54,0.590439875354796
21.56,0.5859967640448968
21.58,0.5815876878744789
21.6,0.5772118392373045
21.62,0.5728683800902135
21.64,0.5685564455673561
21.66,0.5642751475925991
21.68,0.5600235784713432
21.7,0.5558008144437275
21.72,0.5516059191820301
21.74,0.5474379472159879
21.76,0.5432959472707548
21.78,0.5391789655032635
21.8,0.5350860486238794
21.82,0.531016246891385
21.84,0.5269686169705313
21.86,0.5229422246426129
21.88,0.5189361473607661
21.9,0.5149494766429328
21.92,0.5109813202966835
21.94,0.5070308044713291
21.96,0.5030970755339759
21.98,0.49917930176736797
22.0,0.4952766748885309
22.02,0.49138841138834993
22.04,0.487513753693297
22.06,0.48365197115154757
22.08,0.47980236084669714
22.1,0.47596424824319994
22.12,0.4721369876684935
22.14,0.468319962637551
22.16,0.46451258602631096
22.18,0.4607143001010588
22.2,0.45692457641140344
22.22,0.4531429155549665
22.240000000000002,0.4493688468223123
22.26,0.4456019277309814
22.28,0.44184174345774324
22.3,0.4380879061783754
22.32,0.4343400543243834
22.34,0.4305978517661303
22.36,0.42686098693181335
22.38,0.42312917187165133
22.4,0.4194021412764989
22.42,0.41567965145990343
22.44,0.4119614793123749
22.46,0.40824742123633423
22.48,0.4045372920698694
22.5,0.4008309240070447
22.52,0.39712816552209373
22.54,0.3934288803043827
22.56,0.3897329462105608
22.58,0.3860402542398208
22.6,0.3823507075376918
22.62,0.3786642204332609
22.64,0.37498071751419976
22.66,0.37130013274344026
22.68,0.36762240862081613
22.7,0.363947495392462
22.72,0.36027535031024654
22.740000000000002,0.35660593694301
22.76,0.3529392245408879
22.78,0.3492751874535248
22.8,0.34561380460253416
22.82,0.3419550590081199
22.84,0.3382989373693741
22.86,0.3346454296973758
22.88,0.3309945289998626
22.9,0.32734623101591487
22.92,0.3237005339987929
22.94,0.3200574385447971
22.96,0.31641694746577426
22.98,0.3127790657026862
23.0,0.3091438002774694
23.02,0.3055111602802604
23.04,0.30188115688893735
23.06,0.29825380341782665
23.08,0.29462911539235553
23.1,0.29100711064638213
23.12,0.2873878094389152
23.14,0.2837712345869381
23.16,0.2801574116110747
23.18,0.2765463688908805
23.2,0.27293813782660653
23.22,0.2693327530043656
23.240000000000002,0.2657302523617293
23.26,0.2621306773508952
23.28,0.2585340730966943
23.3,0.25494048854684237
23.32,0.25134997661199154
23.34,0.24776259429329411
23.36,0.24417840279535677
23.38,0.2405974676226357
23.4,0.23701985865749972
23.42,0.23344565021836933
23.44,0.2298749210965258
23.46,0.22630775457036537
23.48,0.22274423839606677
23.5,0.2191844647738222
23.52,0.2156285302889686
23.54,0.2120765358275425
23.56,0.20852858646596031
23.58,0.20498479133470704
23.6,0.20144526345609104
23.62,0.19791011955629173
23.64,0.1943794798520957
23.66,0.19085346781287577
23.68,0.1873322098985238
23.7,0.18381583527419618
23.72,0.18030447550287415
23.740000000000002,0.17679826421687667
23.76,0.17329733676959141
23.78,0.16980182986881096
23.8,0.16631188119317275
23.82,0.162827628993307
23.84,0.1593492116793916
23.86,0.1558767673969003
23.88,0.15241043359240727
23.9,0.14895034657138004
23.92,0.14549664104994953
23.94,0.14204944970269456
23.96,0.13860890270851584
23.98,0.13517512729670003
24.0,0.13174824729529183
24.02,0.12832838268389563
24.04,0.12491564915302296
24.060000000000002,0.12151015767208342
24.08,0.11811201406808854
24.1,0.11472131861709683
24.12,0.11133816565037702
24.14,0.1079626431772035
24.16,0.10459483252612325
24.18,0.10123480800644942
24.2,0.09788263659164001
24.22,0.09453837762611558
24.240000000000002,0.09120208255695364
24.259999999999998,0.08787379469177234
